count,points
35,"[{""x"": 218.738, ""y"": 215.282}, {""x"": 249.834, ""y"": 129.169}, {""x"": 264.186, ""y"": 117.209}, {""x"": 294.485, ""y"": 66.977}, {""x"": 308.04, ""y"": 62.193}, {""x"": 345.515, ""y"": 74.153}, {""x"": 393.355, ""y"": 121.993}, {""x"": 404.518, ""y"": 136.346}, {""x"": 398.937, ""y"": 175.415}, {""x"": 383.787, ""y"": 220.066}, {""x"": 367.841, ""y"": 275.88}, {""x"": 339.136, ""y"": 279.07}, {""x"": 329.568, ""y"": 311.761}, {""x"": 336.744, ""y"": 350.831}, {""x"": 310.432, ""y"": 369.967}, {""x"": 291.296, ""y"": 374.751}, {""x"": 236.279, ""y"": 343.654}, {""x"": 209.169, ""y"": 313.355}, {""x"": 212.359, ""y"": 271.894}, {""x"": 214.751, ""y"": 228.04}]"
36,"[{""x"": 230.698, ""y"": 192.957}, {""x"": 252.226, ""y"": 138.738}, {""x"": 268.97, ""y"": 114.02}, {""x"": 291.296, ""y"": 72.558}, {""x"": 310.432, ""y"": 57.409}, {""x"": 346.312, ""y"": 66.179}, {""x"": 374.219, ""y"": 90.897}, {""x"": 405.316, ""y"": 132.359}, {""x"": 410.1, ""y"": 167.442}, {""x"": 383.787, ""y"": 230.432}, {""x"": 371.03, ""y"": 268.704}, {""x"": 339.136, ""y"": 275.083}, {""x"": 330.365, ""y"": 298.206}, {""x"": 335.947, ""y"": 336.478}, {""x"": 318.405, ""y"": 365.183}, {""x"": 295.282, ""y"": 369.169}, {""x"": 244.252, ""y"": 346.844}, {""x"": 213.953, ""y"": 307.774}, {""x"": 219.535, ""y"": 275.88}, {""x"": 216.346, ""y"": 250.365}, {""x"": 225.116, ""y"": 209.701}]"
37,"[{""x"": 236.279, ""y"": 188.173}, {""x"": 257.01, ""y"": 130.764}, {""x"": 268.97, ""y"": 114.02}, {""x"": 301.661, ""y"": 63.787}, {""x"": 317.608, ""y"": 57.409}, {""x"": 367.841, ""y"": 74.95}, {""x"": 404.518, ""y"": 121.196}, {""x"": 411.694, ""y"": 150.698}, {""x"": 404.518, ""y"": 172.226}, {""x"": 374.219, ""y"": 267.907}, {""x"": 339.136, ""y"": 272.691}, {""x"": 335.15, ""y"": 299.003}, {""x"": 339.136, ""y"": 336.478}, {""x"": 326.379, ""y"": 358.804}, {""x"": 314.419, ""y"": 358.007}, {""x"": 292.89, ""y"": 361.993}, {""x"": 252.226, ""y"": 341.262}, {""x"": 217.94, ""y"": 314.95}, {""x"": 214.751, ""y"": 283.854}, {""x"": 219.535, ""y"": 258.339}, {""x"": 215.548, ""y"": 243.189}, {""x"": 230.698, ""y"": 199.336}]"
38,"[{""x"": 237.874, ""y"": 180.199}, {""x"": 264.983, ""y"": 122.791}, {""x"": 275.349, ""y"": 102.857}, {""x"": 308.837, ""y"": 51.03}, {""x"": 330.365, ""y"": 48.638}, {""x"": 368.638, ""y"": 71.761}, {""x"": 409.302, ""y"": 122.791}, {""x"": 415.681, ""y"": 152.292}, {""x"": 375.814, ""y"": 256.744}, {""x"": 342.326, ""y"": 274.286}, {""x"": 335.15, ""y"": 306.179}, {""x"": 342.326, ""y"": 338.87}, {""x"": 323.189, ""y"": 355.615}, {""x"": 297.674, ""y"": 358.007}, {""x"": 250.631, ""y"": 338.073}, {""x"": 225.116, ""y"": 310.963}, {""x"": 216.346, ""y"": 291.03}, {""x"": 219.535, ""y"": 259.934}, {""x"": 218.738, ""y"": 234.419}, {""x"": 237.076, ""y"": 189.767}]"
39,"[{""x"": 237.076, ""y"": 183.389}, {""x"": 268.173, ""y"": 122.791}, {""x"": 280.93, ""y"": 94.086}, {""x"": 313.621, ""y"": 49.435}, {""x"": 331.96, ""y"": 45.449}, {""x"": 375.017, ""y"": 63.787}, {""x"": 412.492, ""y"": 118.804}, {""x"": 422.06, ""y"": 145.914}, {""x"": 375.017, ""y"": 262.326}, {""x"": 353.488, ""y"": 265.515}, {""x"": 338.339, ""y"": 283.056}, {""x"": 341.528, ""y"": 324.518}, {""x"": 326.379, ""y"": 347.641}, {""x"": 314.419, ""y"": 346.844}, {""x"": 295.282, ""y"": 353.223}, {""x"": 249.037, ""y"": 330.1}, {""x"": 218.738, ""y"": 286.246}, {""x"": 227.508, ""y"": 257.542}, {""x"": 223.522, ""y"": 225.648}, {""x"": 233.09, ""y"": 192.159}]"
4,"[{""x"": 195.615, ""y"": 217.674}, {""x"": 198.804, ""y"": 153.887}, {""x"": 206.777, ""y"": 116.412}, {""x"": 210.764, ""y"": 93.289}, {""x"": 224.319, ""y"": 75.748}, {""x"": 260.199, ""y"": 68.571}, {""x"": 304.053, ""y"": 71.761}, {""x"": 327.973, ""y"": 98.073}, {""x"": 336.744, ""y"": 129.967}, {""x"": 339.136, ""y"": 234.419}, {""x"": 320, ""y"": 256.744}, {""x"": 323.987, ""y"": 298.206}, {""x"": 325.581, ""y"": 330.897}, {""x"": 307.243, ""y"": 355.615}, {""x"": 269.767, ""y"": 363.588}, {""x"": 214.751, ""y"": 355.615}, {""x"": 206.777, ""y"": 330.1}, {""x"": 199.601, ""y"": 303.787}, {""x"": 197.209, ""y"": 269.502}, {""x"": 195.615, ""y"": 226.445}]"
40,"[{""x"": 235.482, ""y"": 189.767}, {""x"": 265.781, ""y"": 125.98}, {""x"": 288.106, ""y"": 82.126}, {""x"": 317.608, ""y"": 43.056}, {""x"": 334.352, ""y"": 40.664}, {""x"": 367.043, ""y"": 55.017}, {""x"": 396.545, ""y"": 80.532}, {""x"": 422.06, ""y"": 125.98}, {""x"": 422.857, ""y"": 151.495}, {""x"": 375.017, ""y"": 263.92}, {""x"": 342.326, ""y"": 264.718}, {""x"": 335.947, ""y"": 304.585}, {""x"": 340.731, ""y"": 329.302}, {""x"": 320, ""y"": 345.249}, {""x"": 306.445, ""y"": 342.857}, {""x"": 284.917, ""y"": 347.642}, {""x"": 240.266, ""y"": 318.937}, {""x"": 220.332, ""y"": 280.664}, {""x"": 224.319, ""y"": 251.163}, {""x"": 224.319, ""y"": 224.85}, {""x"": 231.495, ""y"": 204.12}]"
41,"[{""x"": 241.86, ""y"": 173.821}, {""x"": 262.591, ""y"": 123.588}, {""x"": 276.944, ""y"": 101.262}, {""x"": 315.216, ""y"": 37.475}, {""x"": 338.339, ""y"": 34.286}, {""x"": 370.233, ""y"": 49.435}, {""x"": 429.236, ""y"": 120.399}, {""x"": 430.033, ""y"": 156.279}, {""x"": 376.611, ""y"": 254.352}, {""x"": 352.691, ""y"": 257.542}, {""x"": 335.947, ""y"": 290.233}, {""x"": 342.326, ""y"": 328.505}, {""x"": 323.189, ""y"": 346.047}, {""x"": 312.824, ""y"": 341.262}, {""x"": 297.674, ""y"": 347.641}, {""x"": 240.266, ""y"": 313.355}, {""x"": 217.94, ""y"": 275.083}, {""x"": 224.319, ""y"": 247.176}, {""x"": 217.143, ""y"": 219.269}, {""x"": 236.279, ""y"": 184.186}]"
42,"[{""x"": 252.857, ""y"": 317.855}, {""x"": 213.523, ""y"": 264.522}, {""x"": 222.19, ""y"": 236.522}, {""x"": 225.523, ""y"": 202.522}, {""x"": 265.523, ""y"": 117.855}, {""x"": 284.857, ""y"": 89.855}, {""x"": 328.19, ""y"": 31.189}, {""x"": 389.523, ""y"": 47.189}, {""x"": 431.523, ""y"": 127.189}, {""x"": 429.523, ""y"": 161.189}, {""x"": 383.523, ""y"": 253.189}, {""x"": 346.19, ""y"": 257.189}, {""x"": 332.857, ""y"": 285.189}, {""x"": 340.19, ""y"": 316.522}, {""x"": 314.19, ""y"": 340.522}, {""x"": 292.857, ""y"": 343.189}, {""x"": 260.857, ""y"": 325.855}]"
43,"[{""x"": 252.857, ""y"": 317.855}, {""x"": 213.523, ""y"": 264.522}, {""x"": 222.19, ""y"": 236.522}, {""x"": 225.523, ""y"": 202.522}, {""x"": 265.523, ""y"": 117.855}, {""x"": 284.857, ""y"": 89.855}, {""x"": 328.19, ""y"": 31.189}, {""x"": 389.523, ""y"": 47.189}, {""x"": 431.523, ""y"": 127.189}, {""x"": 429.523, ""y"": 161.189}, {""x"": 383.523, ""y"": 253.189}, {""x"": 346.19, ""y"": 257.189}, {""x"": 332.857, ""y"": 285.189}, {""x"": 340.19, ""y"": 316.522}, {""x"": 314.19, ""y"": 340.522}, {""x"": 292.857, ""y"": 343.189}, {""x"": 260.857, ""y"": 325.855}]"
44,"[{""x"": 238.635, ""y"": 301.333}, {""x"": 211.968, ""y"": 264.667}, {""x"": 220.635, ""y"": 231.333}, {""x"": 221.968, ""y"": 203.333}, {""x"": 271.302, ""y"": 106.667}, {""x"": 295.302, ""y"": 75.333}, {""x"": 339.302, ""y"": 28}, {""x"": 385.302, ""y"": 48}, {""x"": 425.968, ""y"": 102}, {""x"": 436.635, ""y"": 161.333}, {""x"": 375.968, ""y"": 259.333}, {""x"": 357.968, ""y"": 258.667}, {""x"": 336.635, ""y"": 279.333}, {""x"": 337.302, ""y"": 320.667}, {""x"": 311.302, ""y"": 341.333}, {""x"": 301.968, ""y"": 340}, {""x"": 283.302, ""y"": 338}, {""x"": 242.635, ""y"": 309.333}]"
45,"[{""x"": 231.495, ""y"": 295.814}, {""x"": 208.372, ""y"": 256.744}, {""x"": 221.927, ""y"": 215.282}, {""x"": 227.508, ""y"": 184.186}, {""x"": 294.485, ""y"": 78.14}, {""x"": 345.515, ""y"": 33.488}, {""x"": 391.761, ""y"": 55.814}, {""x"": 429.236, ""y"": 115.615}, {""x"": 437.209, ""y"": 148.306}, {""x"": 431.628, ""y"": 173.821}, {""x"": 375.814, ""y"": 263.92}, {""x"": 351.894, ""y"": 251.96}, {""x"": 329.568, ""y"": 281.462}, {""x"": 337.542, ""y"": 327.708}, {""x"": 308.837, ""y"": 342.06}, {""x"": 281.728, ""y"": 342.06}, {""x"": 236.279, ""y"": 302.99}]"
46,"[{""x"": 207.358, ""y"": 246.799}, {""x"": 226.024, ""y"": 188.132}, {""x"": 293.358, ""y"": 86.132}, {""x"": 342.024, ""y"": 37.466}, {""x"": 399.358, ""y"": 70.132}, {""x"": 438.024, ""y"": 143.466}, {""x"": 374.024, ""y"": 266.799}, {""x"": 348.691, ""y"": 262.132}, {""x"": 327.358, ""y"": 298.132}, {""x"": 335.358, ""y"": 320.132}, {""x"": 307.358, ""y"": 342.799}, {""x"": 280.024, ""y"": 338.799}, {""x"": 232.691, ""y"": 297.466}, {""x"": 208.691, ""y"": 256.799}]"
47,"[{""x"": 236.174, ""y"": 297.365}, {""x"": 206.84, ""y"": 251.365}, {""x"": 205.507, ""y"": 229.365}, {""x"": 227.507, ""y"": 180.698}, {""x"": 286.84, ""y"": 95.365}, {""x"": 336.174, ""y"": 48.031}, {""x"": 356.174, ""y"": 35.365}, {""x"": 394.84, ""y"": 64.031}, {""x"": 420.174, ""y"": 111.365}, {""x"": 434.174, ""y"": 160.031}, {""x"": 424.84, ""y"": 190.031}, {""x"": 372.84, ""y"": 272.031}, {""x"": 346.174, ""y"": 266.698}, {""x"": 330.174, ""y"": 294.698}, {""x"": 327.507, ""y"": 324.031}, {""x"": 302.174, ""y"": 341.365}, {""x"": 276.174, ""y"": 340.698}, {""x"": 239.507, ""y"": 305.365}]"
48,"[{""x"": 223.522, ""y"": 290.233}, {""x"": 201.993, ""y"": 242.392}, {""x"": 220.332, ""y"": 183.389}, {""x"": 297.674, ""y"": 87.708}, {""x"": 351.096, ""y"": 48.638}, {""x"": 373.422, ""y"": 47.043}, {""x"": 407.708, ""y"": 86.91}, {""x"": 431.628, ""y"": 140.332}, {""x"": 430.033, ""y"": 180.199}, {""x"": 418.87, ""y"": 201.728}, {""x"": 361.462, ""y"": 274.286}, {""x"": 343.92, ""y"": 260.731}, {""x"": 325.581, ""y"": 288.638}, {""x"": 320, ""y"": 327.708}, {""x"": 300.066, ""y"": 341.262}, {""x"": 281.728, ""y"": 340.465}, {""x"": 260.997, ""y"": 334.884}, {""x"": 229.9, ""y"": 298.206}]"
49,"[{""x"": 229.84, ""y"": 296.072}, {""x"": 199.174, ""y"": 241.405}, {""x"": 217.174, ""y"": 194.739}, {""x"": 241.84, ""y"": 158.072}, {""x"": 310.507, ""y"": 76.739}, {""x"": 363.84, ""y"": 44.739}, {""x"": 405.84, ""y"": 92.072}, {""x"": 431.84, ""y"": 152.072}, {""x"": 423.84, ""y"": 186.072}, {""x"": 365.174, ""y"": 268.739}, {""x"": 341.84, ""y"": 266.739}, {""x"": 320.507, ""y"": 286.072}, {""x"": 322.507, ""y"": 319.405}, {""x"": 297.84, ""y"": 341.405}, {""x"": 265.174, ""y"": 338.072}, {""x"": 235.84, ""y"": 307.405}]"
5,"[{""x"": 198.007, ""y"": 205.714}, {""x"": 198.804, ""y"": 152.292}, {""x"": 204.385, ""y"": 123.588}, {""x"": 213.953, ""y"": 84.518}, {""x"": 259.402, ""y"": 62.99}, {""x"": 311.229, ""y"": 72.558}, {""x"": 336.744, ""y"": 106.844}, {""x"": 336.744, ""y"": 230.432}, {""x"": 321.595, ""y"": 250.365}, {""x"": 327.176, ""y"": 323.721}, {""x"": 320, ""y"": 345.249}, {""x"": 304.053, ""y"": 353.223}, {""x"": 260.199, ""y"": 360.399}, {""x"": 214.751, ""y"": 354.02}, {""x"": 205.98, ""y"": 313.355}, {""x"": 197.209, ""y"": 280.664}, {""x"": 197.209, ""y"": 220.066}]"
50,"[{""x"": 228.384, ""y"": 295.51}, {""x"": 195.717, ""y"": 238.844}, {""x"": 231.717, ""y"": 166.844}, {""x"": 296.384, ""y"": 91.51}, {""x"": 334.384, ""y"": 56.177}, {""x"": 359.717, ""y"": 50.177}, {""x"": 409.717, ""y"": 90.844}, {""x"": 431.717, ""y"": 166.844}, {""x"": 417.717, ""y"": 200.177}, {""x"": 363.717, ""y"": 272.844}, {""x"": 338.384, ""y"": 265.51}, {""x"": 318.384, ""y"": 287.51}, {""x"": 321.05, ""y"": 322.844}, {""x"": 282.384, ""y"": 342.844}, {""x"": 235.717, ""y"": 304.177}]"
51,"[{""x"": 219.535, ""y"": 290.233}, {""x"": 195.615, ""y"": 241.595}, {""x"": 217.143, ""y"": 196.146}, {""x"": 224.319, ""y"": 164.252}, {""x"": 279.336, ""y"": 112.425}, {""x"": 292.89, ""y"": 97.276}, {""x"": 311.229, ""y"": 77.342}, {""x"": 338.339, ""y"": 57.409}, {""x"": 362.259, ""y"": 46.246}, {""x"": 397.342, ""y"": 81.329}, {""x"": 422.857, ""y"": 123.588}, {""x"": 431.628, ""y"": 182.591}, {""x"": 422.857, ""y"": 208.106}, {""x"": 361.462, ""y"": 273.488}, {""x"": 339.934, ""y"": 267.907}, {""x"": 307.243, ""y"": 290.233}, {""x"": 320.797, ""y"": 317.342}, {""x"": 303.256, ""y"": 331.694}, {""x"": 275.349, ""y"": 339.668}, {""x"": 256.213, ""y"": 338.87}, {""x"": 248.239, ""y"": 327.708}, {""x"": 226.711, ""y"": 296.611}]"
52,"[{""x"": 219.866, ""y"": 287.923}, {""x"": 199.199, ""y"": 243.256}, {""x"": 197.866, ""y"": 227.923}, {""x"": 210.533, ""y"": 195.923}, {""x"": 227.199, ""y"": 163.923}, {""x"": 285.866, ""y"": 103.256}, {""x"": 307.866, ""y"": 75.923}, {""x"": 307.199, ""y"": 64.59}, {""x"": 322.533, ""y"": 65.256}, {""x"": 365.199, ""y"": 42.59}, {""x"": 406.533, ""y"": 87.256}, {""x"": 431.199, ""y"": 149.923}, {""x"": 431.199, ""y"": 189.923}, {""x"": 414.533, ""y"": 210.59}, {""x"": 367.866, ""y"": 269.256}, {""x"": 329.199, ""y"": 272.59}, {""x"": 310.533, ""y"": 307.256}, {""x"": 299.199, ""y"": 332.59}, {""x"": 277.866, ""y"": 337.923}, {""x"": 225.199, ""y"": 298.59}]"
53,"[{""x"": 195.615, ""y"": 224.053}, {""x"": 220.332, ""y"": 185.781}, {""x"": 218.738, ""y"": 173.023}, {""x"": 297.674, ""y"": 94.086}, {""x"": 312.027, ""y"": 71.761}, {""x"": 352.691, ""y"": 46.246}, {""x"": 367.841, ""y"": 46.246}, {""x"": 412.492, ""y"": 93.289}, {""x"": 430.831, ""y"": 144.319}, {""x"": 434.817, ""y"": 171.429}, {""x"": 428.439, ""y"": 198.538}, {""x"": 358.272, ""y"": 271.894}, {""x"": 342.326, ""y"": 265.515}, {""x"": 316.013, ""y"": 285.449}, {""x"": 316.811, ""y"": 310.963}, {""x"": 282.525, ""y"": 338.87}, {""x"": 264.983, ""y"": 327.708}, {""x"": 253.023, ""y"": 330.1}, {""x"": 215.548, ""y"": 282.259}, {""x"": 195.615, ""y"": 234.419}]"
54,"[{""x"": 217.94, ""y"": 281.462}, {""x"": 194.817, ""y"": 230.432}, {""x"": 205.183, ""y"": 207.309}, {""x"": 221.927, ""y"": 175.415}, {""x"": 275.349, ""y"": 111.628}, {""x"": 290.498, ""y"": 97.276}, {""x"": 316.811, ""y"": 62.193}, {""x"": 341.528, ""y"": 54.219}, {""x"": 359.07, ""y"": 46.246}, {""x"": 410.1, ""y"": 86.91}, {""x"": 432.425, ""y"": 126.777}, {""x"": 434.02, ""y"": 184.186}, {""x"": 426.844, ""y"": 208.904}, {""x"": 363.854, ""y"": 275.083}, {""x"": 332.757, ""y"": 267.907}, {""x"": 303.256, ""y"": 291.827}, {""x"": 308.837, ""y"": 318.14}, {""x"": 280.133, ""y"": 333.289}, {""x"": 256.213, ""y"": 322.126}, {""x"": 223.522, ""y"": 295.814}]"
55,"[{""x"": 216.085, ""y"": 286.562}, {""x"": 195.418, ""y"": 225.228}, {""x"": 218.085, ""y"": 177.895}, {""x"": 280.752, ""y"": 105.228}, {""x"": 329.418, ""y"": 54.562}, {""x"": 369.418, ""y"": 49.228}, {""x"": 408.752, ""y"": 86.562}, {""x"": 433.418, ""y"": 161.228}, {""x"": 430.752, ""y"": 188.562}, {""x"": 355.418, ""y"": 273.895}, {""x"": 336.752, ""y"": 265.228}, {""x"": 304.752, ""y"": 289.228}, {""x"": 318.752, ""y"": 317.895}, {""x"": 283.418, ""y"": 337.895}, {""x"": 264.752, ""y"": 332.562}, {""x"": 248.752, ""y"": 329.228}, {""x"": 219.418, ""y"": 294.562}]"
56,"[{""x"": 194.263, ""y"": 221.456}, {""x"": 208.263, ""y"": 197.456}, {""x"": 218.263, ""y"": 176.789}, {""x"": 244.263, ""y"": 142.789}, {""x"": 278.93, ""y"": 112.123}, {""x"": 300.93, ""y"": 86.789}, {""x"": 327.597, ""y"": 64.789}, {""x"": 340.93, ""y"": 57.456}, {""x"": 367.597, ""y"": 50.123}, {""x"": 402.263, ""y"": 85.456}, {""x"": 422.93, ""y"": 129.456}, {""x"": 428.93, ""y"": 187.456}, {""x"": 413.597, ""y"": 216.789}, {""x"": 356.93, ""y"": 277.456}, {""x"": 336.263, ""y"": 267.456}, {""x"": 310.263, ""y"": 283.456}, {""x"": 308.93, ""y"": 308.123}, {""x"": 300.93, ""y"": 332.123}, {""x"": 280.93, ""y"": 339.456}, {""x"": 259.597, ""y"": 335.456}, {""x"": 244.263, ""y"": 330.123}, {""x"": 205.597, ""y"": 277.456}, {""x"": 192.263, ""y"": 231.456}]"
57,"[{""x"": 214.751, ""y"": 292.625}, {""x"": 188.439, ""y"": 228.837}, {""x"": 214.751, ""y"": 190.565}, {""x"": 234.684, ""y"": 146.711}, {""x"": 281.728, ""y"": 112.425}, {""x"": 306.445, ""y"": 84.518}, {""x"": 355.482, ""y"": 59.003}, {""x"": 411.495, ""y"": 100.465}, {""x"": 427.691, ""y"": 154.086}, {""x"": 424.751, ""y"": 206.113}, {""x"": 354.834, ""y"": 280.465}, {""x"": 331.836, ""y"": 273.787}, {""x"": 301.998, ""y"": 299.95}, {""x"": 306.215, ""y"": 325.789}, {""x"": 281.214, ""y"": 344.29}, {""x"": 242.401, ""y"": 338.391}, {""x"": 224.319, ""y"": 305.382}]"
58,"[{""x"": 206.206, ""y"": 286.825}, {""x"": 187.539, ""y"": 230.825}, {""x"": 200.206, ""y"": 196.825}, {""x"": 242.206, ""y"": 154.825}, {""x"": 297.539, ""y"": 106.825}, {""x"": 318.873, ""y"": 80.825}, {""x"": 345.539, ""y"": 74.825}, {""x"": 371.539, ""y"": 70.825}, {""x"": 406.206, ""y"": 120.158}, {""x"": 424.206, ""y"": 206.825}, {""x"": 415.539, ""y"": 230.158}, {""x"": 348.206, ""y"": 287.492}, {""x"": 318.206, ""y"": 278.158}, {""x"": 296.873, ""y"": 302.158}, {""x"": 298.206, ""y"": 324.158}, {""x"": 276.873, ""y"": 342.825}, {""x"": 252.206, ""y"": 345.492}, {""x"": 236.206, ""y"": 335.492}, {""x"": 211.539, ""y"": 297.492}]"
59,"[{""x"": 196.474, ""y"": 280.55}, {""x"": 183.808, ""y"": 229.883}, {""x"": 199.141, ""y"": 197.217}, {""x"": 215.141, ""y"": 180.55}, {""x"": 235.808, ""y"": 151.883}, {""x"": 265.808, ""y"": 134.55}, {""x"": 291.141, ""y"": 119.883}, {""x"": 310.474, ""y"": 97.883}, {""x"": 313.141, ""y"": 87.217}, {""x"": 326.474, ""y"": 88.55}, {""x"": 345.141, ""y"": 83.217}, {""x"": 369.141, ""y"": 75.217}, {""x"": 405.808, ""y"": 123.883}, {""x"": 427.141, ""y"": 187.217}, {""x"": 422.474, ""y"": 204.55}, {""x"": 417.141, ""y"": 232.55}, {""x"": 399.808, ""y"": 252.55}, {""x"": 339.808, ""y"": 298.55}, {""x"": 321.808, ""y"": 288.55}, {""x"": 292.474, ""y"": 301.883}, {""x"": 292.474, ""y"": 327.883}, {""x"": 279.141, ""y"": 344.55}, {""x"": 263.141, ""y"": 349.883}, {""x"": 245.141, ""y"": 342.55}, {""x"": 199.141, ""y"": 288.55}]"
6,"[{""x"": 198.007, ""y"": 267.11}, {""x"": 198.804, ""y"": 156.279}, {""x"": 205.183, ""y"": 135.548}, {""x"": 213.953, ""y"": 81.329}, {""x"": 230.698, ""y"": 73.355}, {""x"": 266.578, ""y"": 65.382}, {""x"": 311.229, ""y"": 72.558}, {""x"": 328.771, ""y"": 91.694}, {""x"": 337.542, ""y"": 121.993}, {""x"": 332.757, ""y"": 220.864}, {""x"": 323.189, ""y"": 241.595}, {""x"": 321.595, ""y"": 280.664}, {""x"": 323.189, ""y"": 316.545}, {""x"": 324.784, ""y"": 331.694}, {""x"": 304.85, ""y"": 349.236}, {""x"": 260.199, ""y"": 361.993}, {""x"": 211.561, ""y"": 349.236}, {""x"": 205.183, ""y"": 307.774}, {""x"": 198.007, ""y"": 275.88}]"
60,"[{""x"": 201.196, ""y"": 287.043}, {""x"": 182.06, ""y"": 221.661}, {""x"": 214.751, ""y"": 183.389}, {""x"": 284.917, ""y"": 125.98}, {""x"": 313.621, ""y"": 97.276}, {""x"": 334.352, ""y"": 96.478}, {""x"": 368.638, ""y"": 84.518}, {""x"": 410.897, ""y"": 135.548}, {""x"": 422.857, ""y"": 208.106}, {""x"": 415.681, ""y"": 244.784}, {""x"": 342.326, ""y"": 303.787}, {""x"": 315.216, ""y"": 291.827}, {""x"": 286.512, ""y"": 305.382}, {""x"": 292.89, ""y"": 325.316}, {""x"": 268.173, ""y"": 346.844}, {""x"": 249.037, ""y"": 342.857}, {""x"": 225.914, ""y"": 333.289}, {""x"": 204.385, ""y"": 298.206}]"
61,"[{""x"": 197.497, ""y"": 289.986}, {""x"": 180.831, ""y"": 220.652}, {""x"": 208.831, ""y"": 191.986}, {""x"": 216.831, ""y"": 160.652}, {""x"": 281.497, ""y"": 129.986}, {""x"": 310.164, ""y"": 109.986}, {""x"": 348.164, ""y"": 95.319}, {""x"": 380.831, ""y"": 95.319}, {""x"": 410.831, ""y"": 147.986}, {""x"": 424.164, ""y"": 201.319}, {""x"": 415.497, ""y"": 247.986}, {""x"": 344.831, ""y"": 307.319}, {""x"": 311.497, ""y"": 295.986}, {""x"": 285.497, ""y"": 310.652}, {""x"": 286.164, ""y"": 339.986}, {""x"": 252.164, ""y"": 350.652}, {""x"": 236.164, ""y"": 337.986}, {""x"": 223.497, ""y"": 336.652}, {""x"": 202.831, ""y"": 299.986}]"
62,"[{""x"": 193.5, ""y"": 285.108}, {""x"": 182.5, ""y"": 219.108}, {""x"": 213, ""y"": 183.608}, {""x"": 215.5, ""y"": 175.108}, {""x"": 297, ""y"": 122.108}, {""x"": 315.5, ""y"": 105.608}, {""x"": 319, ""y"": 97.608}, {""x"": 329.5, ""y"": 103.108}, {""x"": 375, ""y"": 93.108}, {""x"": 407.5, ""y"": 139.608}, {""x"": 424, ""y"": 229.108}, {""x"": 410, ""y"": 264.108}, {""x"": 339, ""y"": 307.108}, {""x"": 323, ""y"": 297.108}, {""x"": 284, ""y"": 310.108}, {""x"": 289.5, ""y"": 335.108}, {""x"": 269.5, ""y"": 345.108}, {""x"": 258.5, ""y"": 343.108}, {""x"": 247, ""y"": 347.108}, {""x"": 241, ""y"": 338.108}, {""x"": 224, ""y"": 337.108}, {""x"": 199.5, ""y"": 290.108}]"
63,"[{""x"": 198.731, ""y"": 282.904}, {""x"": 183.397, ""y"": 217.571}, {""x"": 212.731, ""y"": 184.238}, {""x"": 220.064, ""y"": 162.904}, {""x"": 252.731, ""y"": 146.238}, {""x"": 296.064, ""y"": 125.571}, {""x"": 320.731, ""y"": 102.904}, {""x"": 360.064, ""y"": 92.238}, {""x"": 390.064, ""y"": 106.904}, {""x"": 418.064, ""y"": 150.904}, {""x"": 423.397, ""y"": 228.238}, {""x"": 410.064, ""y"": 267.571}, {""x"": 336.731, ""y"": 305.571}, {""x"": 303.397, ""y"": 298.904}, {""x"": 280.731, ""y"": 316.904}, {""x"": 286.731, ""y"": 332.238}, {""x"": 258.731, ""y"": 344.238}, {""x"": 239.397, ""y"": 338.238}, {""x"": 226.064, ""y"": 336.238}, {""x"": 198.731, ""y"": 292.238}]"
64,"[{""x"": 197.328, ""y"": 280.708}, {""x"": 181.328, ""y"": 218.708}, {""x"": 205.328, ""y"": 180.708}, {""x"": 219.994, ""y"": 160.042}, {""x"": 291.328, ""y"": 124.042}, {""x"": 333.328, ""y"": 96.708}, {""x"": 380.661, ""y"": 98.042}, {""x"": 420.661, ""y"": 157.375}, {""x"": 420.661, ""y"": 255.375}, {""x"": 339.328, ""y"": 302.708}, {""x"": 311.328, ""y"": 297.375}, {""x"": 287.328, ""y"": 310.708}, {""x"": 284.661, ""y"": 327.375}, {""x"": 260.661, ""y"": 342.708}, {""x"": 237.328, ""y"": 335.375}, {""x"": 220.661, ""y"": 332.708}, {""x"": 200.661, ""y"": 289.375}]"
65,"[{""x"": 192.006, ""y"": 269.533}, {""x"": 182.672, ""y"": 205.533}, {""x"": 217.339, ""y"": 172.867}, {""x"": 220.006, ""y"": 156.2}, {""x"": 250.006, ""y"": 138.2}, {""x"": 268.006, ""y"": 136.867}, {""x"": 321.339, ""y"": 108.867}, {""x"": 350.672, ""y"": 91.533}, {""x"": 383.339, ""y"": 95.533}, {""x"": 416.672, ""y"": 149.533}, {""x"": 427.339, ""y"": 212.867}, {""x"": 409.339, ""y"": 264.2}, {""x"": 334.672, ""y"": 300.2}, {""x"": 312.672, ""y"": 297.533}, {""x"": 281.339, ""y"": 311.533}, {""x"": 284.006, ""y"": 327.533}, {""x"": 262.672, ""y"": 337.533}, {""x"": 237.339, ""y"": 332.867}, {""x"": 222.672, ""y"": 328.867}, {""x"": 194.006, ""y"": 278.2}]"
