count,points
52,"[{""x"": 145.489, ""y"": 305.667}, {""x"": 186.489, ""y"": 325.167}, {""x"": 288.989, ""y"": 319.667}, {""x"": 316.989, ""y"": 304.167}, {""x"": 322.489, ""y"": 233.667}, {""x"": 302.489, ""y"": 162.167}, {""x"": 244.489, ""y"": 157.667}, {""x"": 178.489, ""y"": 170.167}, {""x"": 147.989, ""y"": 189.667}, {""x"": 133.989, ""y"": 218.167}, {""x"": 139.989, ""y"": 299.667}]"
53,"[{""x"": 182.06, ""y"": 326.113}, {""x"": 309.635, ""y"": 314.95}, {""x"": 321.595, ""y"": 239.203}, {""x"": 305.648, ""y"": 166.645}, {""x"": 234.684, ""y"": 157.874}, {""x"": 144.585, ""y"": 192.159}, {""x"": 131.03, ""y"": 249.568}, {""x"": 140.598, ""y"": 304.585}, {""x"": 173.289, ""y"": 317.342}]"
54,"[{""x"": 184.452, ""y"": 328.505}, {""x"": 298.472, ""y"": 317.342}, {""x"": 315.216, ""y"": 298.206}, {""x"": 320, ""y"": 232.027}, {""x"": 307.243, ""y"": 169.037}, {""x"": 234.684, ""y"": 161.86}, {""x"": 143.787, ""y"": 190.565}, {""x"": 131.827, ""y"": 243.987}, {""x"": 138.206, ""y"": 301.395}, {""x"": 173.289, ""y"": 320.532}]"
55,"[{""x"": 142.609, ""y"": 304.801}, {""x"": 183.109, ""y"": 324.801}, {""x"": 298.609, ""y"": 315.301}, {""x"": 316.609, ""y"": 296.801}, {""x"": 321.109, ""y"": 230.301}, {""x"": 303.109, ""y"": 163.801}, {""x"": 245.109, ""y"": 158.801}, {""x"": 179.109, ""y"": 170.801}, {""x"": 147.609, ""y"": 187.801}, {""x"": 133.609, ""y"": 215.301}, {""x"": 137.109, ""y"": 295.301}]"
56,"[{""x"": 185.249, ""y"": 326.91}, {""x"": 305.648, ""y"": 314.153}, {""x"": 321.595, ""y"": 234.419}, {""x"": 304.053, ""y"": 164.252}, {""x"": 235.482, ""y"": 161.063}, {""x"": 166.91, ""y"": 175.415}, {""x"": 142.193, ""y"": 192.957}, {""x"": 128.638, ""y"": 220.066}, {""x"": 134.219, ""y"": 275.083}, {""x"": 140.598, ""y"": 302.99}, {""x"": 178.87, ""y"": 319.734}]"
57,"[{""x"": 174.086, ""y"": 326.113}, {""x"": 288.904, ""y"": 314.95}, {""x"": 312.824, ""y"": 303.787}, {""x"": 320.797, ""y"": 229.635}, {""x"": 305.648, ""y"": 165.05}, {""x"": 237.076, ""y"": 157.076}, {""x"": 178.073, ""y"": 170.631}, {""x"": 143.787, ""y"": 188.97}, {""x"": 131.03, ""y"": 235.216}, {""x"": 137.409, ""y"": 299.003}, {""x"": 168.505, ""y"": 312.558}]"
58,"[{""x"": 139.521, ""y"": 301.173}, {""x"": 182.521, ""y"": 323.673}, {""x"": 298.021, ""y"": 312.673}, {""x"": 318.021, ""y"": 282.673}, {""x"": 318.021, ""y"": 233.173}, {""x"": 302.021, ""y"": 159.673}, {""x"": 237.521, ""y"": 154.173}, {""x"": 174.521, ""y"": 169.173}, {""x"": 143.521, ""y"": 185.173}, {""x"": 131.521, ""y"": 219.673}, {""x"": 138.021, ""y"": 293.673}]"
59,"[{""x"": 184.452, ""y"": 323.721}, {""x"": 304.053, ""y"": 310.963}, {""x"": 316.013, ""y"": 288.638}, {""x"": 316.811, ""y"": 235.216}, {""x"": 307.243, ""y"": 161.86}, {""x"": 239.468, ""y"": 154.684}, {""x"": 178.87, ""y"": 168.239}, {""x"": 142.193, ""y"": 189.767}, {""x"": 129.435, ""y"": 239.203}, {""x"": 135.017, ""y"": 294.219}, {""x"": 176.478, ""y"": 320.532}]"
60,"[{""x"": 182.857, ""y"": 323.721}, {""x"": 292.093, ""y"": 314.153}, {""x"": 312.824, ""y"": 295.017}, {""x"": 320.797, ""y"": 236.013}, {""x"": 305.648, ""y"": 161.86}, {""x"": 239.468, ""y"": 153.887}, {""x"": 183.654, ""y"": 169.037}, {""x"": 141.395, ""y"": 188.97}, {""x"": 129.435, ""y"": 218.472}, {""x"": 133.422, ""y"": 291.03}, {""x"": 149.369, ""y"": 304.585}, {""x"": 175.681, ""y"": 317.342}]"
61,"[{""x"": 139.071, ""y"": 299.877}, {""x"": 181.071, ""y"": 323.877}, {""x"": 297.071, ""y"": 316.544}, {""x"": 317.071, ""y"": 291.877}, {""x"": 317.071, ""y"": 219.21}, {""x"": 303.071, ""y"": 157.877}, {""x"": 239.737, ""y"": 156.544}, {""x"": 178.404, ""y"": 166.544}, {""x"": 143.737, ""y"": 187.21}, {""x"": 130.404, ""y"": 209.877}, {""x"": 135.737, ""y"": 291.877}]"
62,"[{""x"": 182.06, ""y"": 322.924}, {""x"": 299.269, ""y"": 310.963}, {""x"": 313.621, ""y"": 291.827}, {""x"": 320, ""y"": 220.864}, {""x"": 298.472, ""y"": 157.874}, {""x"": 232.292, ""y"": 156.279}, {""x"": 144.585, ""y"": 184.186}, {""x"": 131.827, ""y"": 216.08}, {""x"": 140.598, ""y"": 302.193}, {""x"": 170.897, ""y"": 315.748}]"
63,"[{""x"": 182.857, ""y"": 323.721}, {""x"": 291.296, ""y"": 317.342}, {""x"": 310.432, ""y"": 302.99}, {""x"": 321.595, ""y"": 228.837}, {""x"": 306.445, ""y"": 164.252}, {""x"": 241.063, ""y"": 153.887}, {""x"": 182.857, ""y"": 165.05}, {""x"": 143.787, ""y"": 191.362}, {""x"": 131.827, ""y"": 216.877}, {""x"": 131.827, ""y"": 272.691}, {""x"": 138.206, ""y"": 298.206}, {""x"": 175.681, ""y"": 318.937}]"
64,"[{""x"": 141.287, ""y"": 299.584}, {""x"": 185.787, ""y"": 322.084}, {""x"": 290.287, ""y"": 314.584}, {""x"": 311.287, ""y"": 300.584}, {""x"": 319.287, ""y"": 227.584}, {""x"": 305.287, ""y"": 163.084}, {""x"": 239.287, ""y"": 153.084}, {""x"": 173.287, ""y"": 169.584}, {""x"": 146.787, ""y"": 185.084}, {""x"": 133.787, ""y"": 212.084}, {""x"": 136.287, ""y"": 291.584}]"
65,"[{""x"": 186.047, ""y"": 323.721}, {""x"": 292.89, ""y"": 313.355}, {""x"": 316.811, ""y"": 288.638}, {""x"": 323.189, ""y"": 222.458}, {""x"": 304.053, ""y"": 161.063}, {""x"": 239.468, ""y"": 157.874}, {""x"": 145.382, ""y"": 186.578}, {""x"": 129.435, ""y"": 223.256}, {""x"": 136.611, ""y"": 289.435}, {""x"": 143.787, ""y"": 304.585}, {""x"": 174.086, ""y"": 317.342}]"
66,"[{""x"": 142.99, ""y"": 302.193}, {""x"": 180.465, ""y"": 320.532}, {""x"": 297.674, ""y"": 313.355}, {""x"": 314.419, ""y"": 296.611}, {""x"": 322.392, ""y"": 233.621}, {""x"": 307.243, ""y"": 158.671}, {""x"": 233.887, ""y"": 157.076}, {""x"": 176.478, ""y"": 169.037}, {""x"": 143.787, ""y"": 186.578}, {""x"": 135.814, ""y"": 208.106}, {""x"": 133.422, ""y"": 259.934}, {""x"": 138.206, ""y"": 289.435}]"
67,"[{""x"": 145.59, ""y"": 305.847}, {""x"": 184.09, ""y"": 323.847}, {""x"": 294.09, ""y"": 315.347}, {""x"": 314.09, ""y"": 300.347}, {""x"": 319.09, ""y"": 227.347}, {""x"": 306.59, ""y"": 160.847}, {""x"": 237.59, ""y"": 154.847}, {""x"": 175.59, ""y"": 173.347}, {""x"": 145.59, ""y"": 186.347}, {""x"": 133.59, ""y"": 212.347}, {""x"": 131.09, ""y"": 259.097}, {""x"": 140.59, ""y"": 302.847}]"
68,"[{""x"": 188.439, ""y"": 324.518}, {""x"": 298.472, ""y"": 314.95}, {""x"": 315.216, ""y"": 287.043}, {""x"": 318.405, ""y"": 231.229}, {""x"": 307.243, ""y"": 163.455}, {""x"": 244.252, ""y"": 157.874}, {""x"": 179.668, ""y"": 173.023}, {""x"": 145.382, ""y"": 188.97}, {""x"": 135.814, ""y"": 212.093}, {""x"": 133.422, ""y"": 256.744}, {""x"": 143.787, ""y"": 304.585}, {""x"": 179.668, ""y"": 320.532}]"
69,"[{""x"": 185.249, ""y"": 326.91}, {""x"": 300.066, ""y"": 317.342}, {""x"": 316.811, ""y"": 287.841}, {""x"": 320, ""y"": 234.419}, {""x"": 305.648, ""y"": 163.455}, {""x"": 242.658, ""y"": 156.279}, {""x"": 179.668, ""y"": 170.631}, {""x"": 142.193, ""y"": 189.767}, {""x"": 129.435, ""y"": 239.203}, {""x"": 142.99, ""y"": 306.977}, {""x"": 176.478, ""y"": 322.126}]"
70,"[{""x"": 185.249, ""y"": 326.91}, {""x"": 300.864, ""y"": 317.342}, {""x"": 317.608, ""y"": 291.827}, {""x"": 320, ""y"": 230.432}, {""x"": 307.243, ""y"": 165.847}, {""x"": 245.05, ""y"": 157.874}, {""x"": 146.977, ""y"": 186.578}, {""x"": 134.219, ""y"": 217.674}, {""x"": 134.219, ""y"": 274.286}, {""x"": 139.801, ""y"": 302.99}, {""x"": 173.289, ""y"": 320.532}]"
71,"[{""x"": 187.641, ""y"": 328.505}, {""x"": 300.066, ""y"": 317.342}, {""x"": 316.811, ""y"": 288.638}, {""x"": 320, ""y"": 226.445}, {""x"": 306.445, ""y"": 164.252}, {""x"": 236.279, ""y"": 162.658}, {""x"": 146.179, ""y"": 196.146}, {""x"": 137.409, ""y"": 215.282}, {""x"": 130.632, ""y"": 263.123}, {""x"": 144.585, ""y"": 310.963}, {""x"": 180.465, ""y"": 322.126}]"
72,"[{""x"": 147.023, ""y"": 309.908}, {""x"": 183.523, ""y"": 325.908}, {""x"": 300.523, ""y"": 316.408}, {""x"": 319.023, ""y"": 293.408}, {""x"": 321.023, ""y"": 229.408}, {""x"": 305.523, ""y"": 166.408}, {""x"": 245.523, ""y"": 159.408}, {""x"": 177.023, ""y"": 176.408}, {""x"": 150.523, ""y"": 191.408}, {""x"": 137.023, ""y"": 216.908}, {""x"": 135.023, ""y"": 262.908}, {""x"": 141.023, ""y"": 304.408}]"
73,"[{""x"": 188.439, ""y"": 330.1}, {""x"": 312.824, ""y"": 314.95}, {""x"": 323.987, ""y"": 231.229}, {""x"": 303.256, ""y"": 167.442}, {""x"": 239.468, ""y"": 162.658}, {""x"": 149.369, ""y"": 192.159}, {""x"": 131.827, ""y"": 248.771}, {""x"": 139.003, ""y"": 300.598}, {""x"": 177.276, ""y"": 326.91}]"
74,"[{""x"": 187.641, ""y"": 332.492}, {""x"": 291.296, ""y"": 321.329}, {""x"": 316.013, ""y"": 306.179}, {""x"": 323.189, ""y"": 234.419}, {""x"": 307.243, ""y"": 168.239}, {""x"": 246.645, ""y"": 159.468}, {""x"": 145.382, ""y"": 196.146}, {""x"": 133.422, ""y"": 229.635}, {""x"": 135.017, ""y"": 274.286}, {""x"": 146.977, ""y"": 313.355}, {""x"": 179.668, ""y"": 324.518}]"
75,"[{""x"": 146.351, ""y"": 312.678}, {""x"": 185.351, ""y"": 330.178}, {""x"": 304.851, ""y"": 317.678}, {""x"": 320.351, ""y"": 296.178}, {""x"": 322.351, ""y"": 230.178}, {""x"": 305.351, ""y"": 164.678}, {""x"": 242.351, ""y"": 162.678}, {""x"": 177.851, ""y"": 181.178}, {""x"": 148.851, ""y"": 196.178}, {""x"": 134.351, ""y"": 232.178}, {""x"": 143.351, ""y"": 304.178}]"
76,"[{""x"": 186.844, ""y"": 333.289}, {""x"": 313.621, ""y"": 314.153}, {""x"": 323.189, ""y"": 232.027}, {""x"": 304.053, ""y"": 162.658}, {""x"": 196.412, ""y"": 173.821}, {""x"": 132.625, ""y"": 215.282}, {""x"": 135.814, ""y"": 269.502}, {""x"": 144.585, ""y"": 310.963}, {""x"": 174.884, ""y"": 326.113}]"
77,"[{""x"": 189.236, ""y"": 333.289}, {""x"": 304.053, ""y"": 317.342}, {""x"": 318.405, ""y"": 295.017}, {""x"": 322.392, ""y"": 232.824}, {""x"": 305.648, ""y"": 167.442}, {""x"": 241.063, ""y"": 162.658}, {""x"": 150.963, ""y"": 196.146}, {""x"": 135.814, ""y"": 224.85}, {""x"": 135.814, ""y"": 263.92}, {""x"": 144.585, ""y"": 310.963}, {""x"": 178.87, ""y"": 324.518}]"
78,"[{""x"": 149.252, ""y"": 311.071}, {""x"": 188.752, ""y"": 328.571}, {""x"": 307.752, ""y"": 315.071}, {""x"": 321.752, ""y"": 296.071}, {""x"": 324.752, ""y"": 228.571}, {""x"": 305.752, ""y"": 164.071}, {""x"": 245.752, ""y"": 161.571}, {""x"": 180.752, ""y"": 176.571}, {""x"": 152.752, ""y"": 196.571}, {""x"": 139.752, ""y"": 215.071}, {""x"": 139.252, ""y"": 261.071}, {""x"": 145.252, ""y"": 303.571}]"
79,"[{""x"": 189.236, ""y"": 330.897}, {""x"": 316.013, ""y"": 310.963}, {""x"": 325.581, ""y"": 234.419}, {""x"": 304.85, ""y"": 167.442}, {""x"": 239.468, ""y"": 161.86}, {""x"": 197.209, ""y"": 175.415}, {""x"": 153.355, ""y"": 193.754}, {""x"": 135.017, ""y"": 220.864}, {""x"": 139.003, ""y"": 263.123}, {""x"": 147.774, ""y"": 310.963}, {""x"": 182.857, ""y"": 325.316}]"
80,"[{""x"": 192.425, ""y"": 331.694}, {""x"": 299.269, ""y"": 314.95}, {""x"": 321.595, ""y"": 295.017}, {""x"": 324.784, ""y"": 235.216}, {""x"": 307.243, ""y"": 161.063}, {""x"": 244.252, ""y"": 161.86}, {""x"": 145.382, ""y"": 193.754}, {""x"": 137.409, ""y"": 225.648}, {""x"": 135.017, ""y"": 260.731}, {""x"": 147.774, ""y"": 309.369}, {""x"": 182.857, ""y"": 328.505}]"
81,"[{""x"": 147.987, ""y"": 309.844}, {""x"": 189.987, ""y"": 327.844}, {""x"": 301.487, ""y"": 313.844}, {""x"": 319.487, ""y"": 296.844}, {""x"": 323.987, ""y"": 234.844}, {""x"": 305.987, ""y"": 160.344}, {""x"": 241.987, ""y"": 157.844}, {""x"": 183.487, ""y"": 177.344}, {""x"": 149.987, ""y"": 194.844}, {""x"": 138.987, ""y"": 219.344}, {""x"": 143.987, ""y"": 304.344}]"
82,"[{""x"": 188.439, ""y"": 330.1}, {""x"": 315.216, ""y"": 306.977}, {""x"": 323.189, ""y"": 228.04}, {""x"": 302.458, ""y"": 161.063}, {""x"": 190.831, ""y"": 173.821}, {""x"": 146.977, ""y"": 196.944}, {""x"": 135.017, ""y"": 228.04}, {""x"": 138.206, ""y"": 277.475}, {""x"": 151.761, ""y"": 311.761}, {""x"": 178.073, ""y"": 322.924}]"
83,"[{""x"": 201.993, ""y"": 331.694}, {""x"": 296.08, ""y"": 318.937}, {""x"": 316.811, ""y"": 303.787}, {""x"": 324.784, ""y"": 237.608}, {""x"": 308.837, ""y"": 163.455}, {""x"": 249.834, ""y"": 159.468}, {""x"": 146.977, ""y"": 196.944}, {""x"": 135.017, ""y"": 240.797}, {""x"": 141.395, ""y"": 291.827}, {""x"": 147.774, ""y"": 307.774}, {""x"": 190.831, ""y"": 326.113}]"
84,"[{""x"": 150.531, ""y"": 309.346}, {""x"": 195.031, ""y"": 331.346}, {""x"": 306.531, ""y"": 313.346}, {""x"": 324.031, ""y"": 288.346}, {""x"": 324.031, ""y"": 231.346}, {""x"": 305.531, ""y"": 159.346}, {""x"": 248.031, ""y"": 156.346}, {""x"": 178.031, ""y"": 177.346}, {""x"": 150.531, ""y"": 193.346}, {""x"": 139.031, ""y"": 223.846}, {""x"": 146.531, ""y"": 304.346}]"
85,"[{""x"": 194.02, ""y"": 330.1}, {""x"": 316.811, ""y"": 307.774}, {""x"": 325.581, ""y"": 222.458}, {""x"": 306.445, ""y"": 155.482}, {""x"": 191.628, ""y"": 171.429}, {""x"": 143.787, ""y"": 199.336}, {""x"": 135.814, ""y"": 251.163}, {""x"": 144.585, ""y"": 310.963}, {""x"": 186.047, ""y"": 326.113}]"
86,"[{""x"": 189.236, ""y"": 333.289}, {""x"": 300.864, ""y"": 316.545}, {""x"": 323.189, ""y"": 295.017}, {""x"": 327.973, ""y"": 227.243}, {""x"": 307.243, ""y"": 158.671}, {""x"": 238.671, ""y"": 155.482}, {""x"": 177.276, ""y"": 174.618}, {""x"": 147.774, ""y"": 194.551}, {""x"": 137.409, ""y"": 228.837}, {""x"": 143.787, ""y"": 304.585}, {""x"": 182.857, ""y"": 322.924}]"
87,"[{""x"": 149.892, ""y"": 310.549}, {""x"": 189.892, ""y"": 329.549}, {""x"": 304.392, ""y"": 313.549}, {""x"": 324.892, ""y"": 291.049}, {""x"": 325.392, ""y"": 220.549}, {""x"": 303.392, ""y"": 152.049}, {""x"": 241.392, ""y"": 157.549}, {""x"": 176.892, ""y"": 175.549}, {""x"": 151.392, ""y"": 191.549}, {""x"": 138.892, ""y"": 218.049}, {""x"": 146.392, ""y"": 305.549}]"
88,"[{""x"": 193.223, ""y"": 328.505}, {""x"": 310.432, ""y"": 310.963}, {""x"": 325.581, ""y"": 284.651}, {""x"": 326.379, ""y"": 218.472}, {""x"": 308.04, ""y"": 161.063}, {""x"": 243.455, ""y"": 155.482}, {""x"": 151.761, ""y"": 189.767}, {""x"": 135.017, ""y"": 220.066}, {""x"": 138.206, ""y"": 275.88}, {""x"": 144.585, ""y"": 307.774}, {""x"": 182.857, ""y"": 326.113}]"
89,"[{""x"": 193.223, ""y"": 331.694}, {""x"": 300.066, ""y"": 315.748}, {""x"": 323.189, ""y"": 298.206}, {""x"": 329.568, ""y"": 221.661}, {""x"": 307.243, ""y"": 159.468}, {""x"": 240.266, ""y"": 157.874}, {""x"": 181.262, ""y"": 173.821}, {""x"": 150.166, ""y"": 196.146}, {""x"": 137.409, ""y"": 220.864}, {""x"": 142.99, ""y"": 303.787}, {""x"": 152.558, ""y"": 314.153}, {""x"": 182.06, ""y"": 325.316}]"
90,"[{""x"": 149.766, ""y"": 313.83}, {""x"": 193.766, ""y"": 333.33}, {""x"": 301.766, ""y"": 315.83}, {""x"": 327.766, ""y"": 295.33}, {""x"": 327.266, ""y"": 223.83}, {""x"": 305.266, ""y"": 154.83}, {""x"": 238.266, ""y"": 158.83}, {""x"": 181.766, ""y"": 177.33}, {""x"": 149.766, ""y"": 194.33}, {""x"": 136.266, ""y"": 225.33}, {""x"": 145.766, ""y"": 307.83}]"
91,"[{""x"": 195.615, ""y"": 334.884}, {""x"": 307.243, ""y"": 315.748}, {""x"": 327.973, ""y"": 283.056}, {""x"": 330.365, ""y"": 216.08}, {""x"": 299.269, ""y"": 157.874}, {""x"": 233.887, ""y"": 161.063}, {""x"": 168.505, ""y"": 183.389}, {""x"": 149.369, ""y"": 199.336}, {""x"": 131.827, ""y"": 230.432}, {""x"": 146.179, ""y"": 314.95}, {""x"": 185.249, ""y"": 330.1}]"
92,"[{""x"": 194.02, ""y"": 338.073}, {""x"": 306.445, ""y"": 316.545}, {""x"": 323.189, ""y"": 296.611}, {""x"": 326.379, ""y"": 232.027}, {""x"": 312.824, ""y"": 161.063}, {""x"": 245.05, ""y"": 157.076}, {""x"": 178.073, ""y"": 180.199}, {""x"": 146.977, ""y"": 202.525}, {""x"": 136.611, ""y"": 228.04}, {""x"": 135.814, ""y"": 271.894}, {""x"": 147.774, ""y"": 318.14}, {""x"": 186.047, ""y"": 333.289}]"
93,"[{""x"": 150.198, ""y"": 320.641}, {""x"": 194.198, ""y"": 340.641}, {""x"": 306.198, ""y"": 318.141}, {""x"": 328.698, ""y"": 292.641}, {""x"": 326.198, ""y"": 222.641}, {""x"": 306.698, ""y"": 159.641}, {""x"": 238.698, ""y"": 162.641}, {""x"": 180.198, ""y"": 182.641}, {""x"": 150.698, ""y"": 201.641}, {""x"": 137.698, ""y"": 225.641}, {""x"": 147.698, ""y"": 316.141}]"
94,"[{""x"": 194.817, ""y"": 342.857}, {""x"": 315.216, ""y"": 318.14}, {""x"": 329.568, ""y"": 288.638}, {""x"": 329.568, ""y"": 228.837}, {""x"": 308.837, ""y"": 164.252}, {""x"": 249.834, ""y"": 161.86}, {""x"": 150.963, ""y"": 201.728}, {""x"": 136.611, ""y"": 233.621}, {""x"": 139.801, ""y"": 283.854}, {""x"": 149.369, ""y"": 322.924}, {""x"": 188.439, ""y"": 336.478}]"
95,"[{""x"": 193.223, ""y"": 345.249}, {""x"": 314.419, ""y"": 317.342}, {""x"": 330.365, ""y"": 286.246}, {""x"": 329.568, ""y"": 224.85}, {""x"": 310.432, ""y"": 165.05}, {""x"": 243.455, ""y"": 168.239}, {""x"": 177.276, ""y"": 188.173}, {""x"": 150.166, ""y"": 209.701}, {""x"": 137.409, ""y"": 236.013}, {""x"": 142.193, ""y"": 295.017}, {""x"": 151.761, ""y"": 326.113}, {""x"": 186.047, ""y"": 335.681}]"
96,"[{""x"": 155.895, ""y"": 329.575}, {""x"": 197.395, ""y"": 348.075}, {""x"": 304.895, ""y"": 325.575}, {""x"": 327.895, ""y"": 305.575}, {""x"": 328.895, ""y"": 235.075}, {""x"": 309.895, ""y"": 168.075}, {""x"": 238.895, ""y"": 171.075}, {""x"": 180.895, ""y"": 191.575}, {""x"": 152.395, ""y"": 211.575}, {""x"": 139.895, ""y"": 243.575}, {""x"": 150.395, ""y"": 325.075}]"
97,"[{""x"": 198.804, ""y"": 350.831}, {""x"": 312.027, ""y"": 324.518}, {""x"": 329.568, ""y"": 300.598}, {""x"": 329.568, ""y"": 228.837}, {""x"": 310.432, ""y"": 172.226}, {""x"": 241.86, ""y"": 171.429}, {""x"": 150.963, ""y"": 215.282}, {""x"": 138.206, ""y"": 245.581}, {""x"": 143.787, ""y"": 308.571}, {""x"": 157.342, ""y"": 330.1}, {""x"": 191.628, ""y"": 345.249}]"
98,"[{""x"": 157.342, ""y"": 335.681}, {""x"": 198.804, ""y"": 352.425}, {""x"": 325.581, ""y"": 317.342}, {""x"": 333.555, ""y"": 231.229}, {""x"": 307.243, ""y"": 174.618}, {""x"": 253.821, ""y"": 167.442}, {""x"": 181.262, ""y"": 196.944}, {""x"": 155.748, ""y"": 216.877}, {""x"": 140.598, ""y"": 251.163}, {""x"": 144.585, ""y"": 289.435}, {""x"": 152.558, ""y"": 325.316}]"
99,"[{""x"": 158.079, ""y"": 339.267}, {""x"": 198.079, ""y"": 353.934}, {""x"": 316.746, ""y"": 328.601}, {""x"": 334.079, ""y"": 306.601}, {""x"": 333.412, ""y"": 227.267}, {""x"": 309.412, ""y"": 172.601}, {""x"": 244.746, ""y"": 173.934}, {""x"": 184.079, ""y"": 195.267}, {""x"": 157.412, ""y"": 214.601}, {""x"": 143.412, ""y"": 239.934}, {""x"": 144.079, ""y"": 287.267}, {""x"": 155.412, ""y"": 329.267}]"
